row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
103,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the frame wearing gloves?,No.,"No, the person is not wearing gloves.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
104,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat added to the shawarma wrap before chopping the herbs?",No,"No, the meat is not added to the shawarma wrap before chopping the herbs.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
105,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma wrap prepared before the vegetables are chopped?",Yes,"Yes, the shawarma wrap is prepared before the vegetables are chopped.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
106,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does chopping herbs happen after the vegetables are mixed in the bowl?,No,"Yes, the person continues to chop the herbs in the bowl after the vegetables are mixed in.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
107,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the shawarma meat cooked before the vegetables are cut?,Yes,"No, the shawarma meat is not cooked before the vegetables are cut.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
108,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the shawarma meat is added to the wrap in the video?,The vegetables are mixed in a bowl,"Just before the shawarma meat is added to the wrap, the person is seen holding a bowl of chopped green herbs, likely cilantro, and preparing to add it to the wrap.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
109,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action takes place before the wrap is rolled up in the video?,The meat and vegetables are added to it,"Before the wrap is rolled up, the hands are seen holding the green leafy vegetables and the white rice cooker.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
110,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the meat placed on the bread before adding vegetables?",No,"No, the meat is not placed on the bread before adding vegetables.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
111,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the bread toasted before spreading the meat on it?,No,"No, the bread is not toasted before spreading the meat on it.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
112,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the chopping of vegetables shown before the frying of meat?",Yes,"No, the chopping of vegetables is shown after the frying of meat.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
113,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show adding condiments after the meat is placed on the bread?,Yes,"No, the video does not show adding condiments after the meat is placed on the bread.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
114,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the meat is added to the bread in the video?,Vegetables are chopped,"Just before the meat is added to the bread, the person is seen holding a bowl of chopped green herbs, likely cilantro, and preparing to add it to the bread.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
115,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do we see happening before the bread is picked up?",Vegetables being sautéed,"Before the bread is picked up, we see a person with red nail polish holding a bunch of fresh green herbs, likely cilantro, and a knife. The scene transitions to a person preparing a dish with a bowl of chopped green herbs and a fork.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
116,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"Before the chopping of vegetables, what event is shown in the clip?",Preparing other ingredients,"The clip shows a Christmas tree decorated with lights and ornaments, indicating the event is likely around the holiday season.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
117,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What does the cook do before adding condiments to the shawarma?,Place meat on the bread,The cook adds a red sauce to the shawarma before adding condiments.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
118,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of this scene?,A kitchen.,"The setting of this scene is a kitchen with a Christmas tree in the background, indicating a festive atmosphere.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
119,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What culinary activity is taking place?,Preparing shawarma.,"The culinary activity is making tortillas filled with a meat mixture, which is being prepared for cooking.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
120,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which type of cuisine is being worked on?,"Middle Eastern, specifically shawarma.",The cuisine being worked on is Mexican.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
121,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are any other tasks being carried out besides cooking?,"No, just cooking.","Yes, the person is also seen holding a bowl of shredded cheese and a spoon, possibly preparing to add it to the dish.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
122,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen residential or commercial?,It appears residential.,"The kitchen is residential, as indicated by the Christmas decorations and the presence of a Christmas tree.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
123,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any equipment being used in the action?,"Yes, a knife for chopping.","Yes, a spatula is being used to stir the mixture in the pan.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
124,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person cooking alone or with others?,The clip only shows one person cooking.,"The person is cooking with others, as indicated by the presence of a person in the background who is also involved in the cooking process.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
125,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person in this scene?,No.,"Yes, there is more than one person in the scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
126,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Has the meal been completed in this frame?,No.,"Yes, the meal has been completed in this frame, with the person holding a tortilla filled with a mixture of meat and vegetables, and the tortilla being prepared to be folded into a burrito.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
127,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video cleaning?,No.,"No, the person is not cleaning; they are actively preparing food.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
128,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does this clip show the finished shawarma dish?,No.,"Yes, the clip shows the finished shawarma dish, with the filling being fully incorporated into the wrap, and the person is seen holding the completed dish, ready to be served.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
129,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any children present in this video?,No.,"No, there are no children present in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
130,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma prepared after I washed the vegetables?",No,"No, the shawarma is not prepared after I washed the vegetables.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
131,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, do I chop the parsley before assembling the shawarma?",Yes,"Yes, you chop the parsley before assembling the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
132,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does cutting tomatoes occur before the marinating of meat?,Yes,"No, the marinating of meat occurs after the cutting of tomatoes.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
133,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the garlic crushed before the tzatziki sauce is mixed?",Yes,"Yes, the garlic is crushed before the tzatziki sauce is mixed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
134,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the lettuce shredded after the hummus is spread on the bread?,Yes,"Yes, the lettuce is shredded after the hummus is spread on the bread.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
135,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before I season the shawarma meat?,Chopping onions,"Before seasoning the shawarma meat, the person uses a fork to scoop a portion of the meat from a plate and places it onto a tortilla.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
136,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do just before wrapping the shawarma?,Adding sauces,"Just before wrapping the shawarma, you should place the tortilla on a plate or a cutting board and roll it up.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
137,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs before I put the shawarma on the grill?,Skewing meat,"Before placing the shawarma on the grill, the person is seen holding a tortilla, spreading a mixture of meat and vegetables on it, and then placing it into a pan filled with a brown sauce.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
138,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, what action precedes slicing the cooked shawarma?",Removing from heat,The action that precedes slicing the cooked shawarma is spreading the meat mixture onto the tortilla.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
139,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is completed before garnishing the dish with parsley?,Placing the shawarma on the plate.,"Before garnishing the dish with parsley, the task completed is spreading the filling onto the tortilla.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
140,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the kitchen, is shawarma added to the pita before chopping the herbs?",No,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
141,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are the herbs chopped before the shawarma is cooked?,Yes,"Yes, the herbs are chopped before the shawarma is cooked.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
142,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pita prepared before any cooking starts?,No,"Yes, the pita is prepared and placed on a tray before the next step in the cooking process.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
143,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pan on the stove before chopping the herbs?,Yes,"Yes, the pan is on the stove before chopping the herbs.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
144,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before the pita is filled with shawarma?,Shawarma is cooked.,"Before the pita is filled with shawarma, the person places the pita on a tray lined with a white cloth.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
145,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the action performed after placing the pan on the stove?,Cooking shawarma.,"After placing the pan on the stove, the person starts to stir the contents of the pan with a spatula, ensuring the ingredients are well-mixed.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
146,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting shown in the video clip?,A kitchen.,The setting shown in the video clip is a kitchen with a Christmas tree in the background.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
147,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which dish is being prepared in this video?,Shawarma.,The dish being prepared in this video is tortillas.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
148,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any decorations visible in the video scene?,"Yes, a Christmas tree.","Yes, there are Christmas decorations visible in the background of the video scene.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
149,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliances are present in the video scene?,A stove and fridge are visible.,"The video scene features a stove, a blender, a cutting board, a cutting board with a knife, a plate with tortillas, a bowl with a mixture, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a plate with tortillas, a",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
150,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
151,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
