row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
116,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"Before the chopping of vegetables, what event is shown in the clip?",Preparing other ingredients,"Before the chopping of vegetables, a Christmas tree is visible in the background.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
117,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What does the cook do before adding condiments to the shawarma?,Place meat on the bread,The cook adds a red sauce to the shawarma before adding condiments.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
118,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of this scene?,A kitchen.,"The setting of this scene is a kitchen, specifically focusing on the preparation and cooking process for tortillas filled with meat.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
119,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What culinary activity is taking place?,Preparing shawarma.,The culinary activity is making tortillas filled with a meat mixture.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
120,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which type of cuisine is being worked on?,"Middle Eastern, specifically shawarma.","The cuisine being worked on is likely Mexican, as indicated by the ingredients and cooking process.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
121,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are any other tasks being carried out besides cooking?,"No, just cooking.","Yes, the person is also seen holding a plate with tortillas and dipping them into the pot of chili.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
122,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen residential or commercial?,It appears residential.,The kitchen is residential.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
123,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any equipment being used in the action?,"Yes, a knife for chopping.","Yes, a red lid is being used to cover the tortillas.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
124,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person cooking alone or with others?,The clip only shows one person cooking.,The person is cooking alone.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
125,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person in this scene?,No.,"Yes, there is more than one person in the scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
126,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Has the meal been completed in this frame?,No.,"Yes, the meal has been completed in this frame. The person is holding a tortilla filled with meat and sauce over a pan of chili, which is being stirred by another hand.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
127,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video cleaning?,No.,No.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
128,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does this clip show the finished shawarma dish?,No.,"Yes, the clip shows the finished shawarma dish with a bowl of sauce and additional ingredients on the countertop.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
129,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any children present in this video?,No.,"No, there are no children present in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
130,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma prepared after I washed the vegetables?",No,"Yes, the shawarma is prepared after I washes the vegetables.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
131,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, do I chop the parsley before assembling the shawarma?",Yes,"Yes, you chop the parsley before assembling the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
132,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does cutting tomatoes occur before the marinating of meat?,Yes,"Yes, the person is seen cutting tomatoes before the marinating of meat.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
133,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the garlic crushed before the tzatziki sauce is mixed?",Yes,"Yes, the garlic is crushed before the tzatziki sauce is mixed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
134,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the lettuce shredded after the hummus is spread on the bread?,Yes,"No, the lettuce is not shredded after the hummus is spread on the bread.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
135,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before I season the shawarma meat?,Chopping onions,"Before seasoning the shawarma meat, a person holds up a tortilla and places it into a pan filled with a mixture of ground meat and spices.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
136,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do just before wrapping the shawarma?,Adding sauces,"Before wrapping the shawarma, you can use a fork to lift off the tortilla and place it on top of the filling.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
137,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs before I put the shawarma on the grill?,Skewing meat,"Before placing the shawarma on the grill, the person is seen holding a tortilla and spreading it with a spoonful of meat.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
138,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, what action precedes slicing the cooked shawarma?",Removing from heat,Slicing the cooked shawarma precedes the addition of the filling to the tortillas.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
139,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is completed before garnishing the dish with parsley?,Placing the shawarma on the plate.,"Before garnishing the dish with parsley, the task completed is spreading a mixture of ingredients into tortillas.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
140,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the kitchen, is shawarma added to the pita before chopping the herbs?",No,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
141,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are the herbs chopped before the shawarma is cooked?,Yes,"Yes, the herbs are chopped before being added to the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
142,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pita prepared before any cooking starts?,No,"Yes, the pita is prepared and placed on a tray before any cooking starts.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
143,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pan on the stove before chopping the herbs?,Yes,"No, the pan is not on the stove before chopping the herbs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
144,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before the pita is filled with shawarma?,Shawarma is cooked.,"Before the pita is filled with shawarma, it is placed on a tray lined with parchment paper.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
145,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the action performed after placing the pan on the stove?,Cooking shawarma.,"After placing the pan on the stove, the person starts stirring the mixture in the pan with a spatula.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
146,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting shown in the video clip?,A kitchen.,The setting shown in the video clip is a kitchen with various ingredients and cooking utensils on the counter.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
147,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which dish is being prepared in this video?,Shawarma.,The dish being prepared is a burrito wrap.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
148,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any decorations visible in the video scene?,"Yes, a Christmas tree.","Yes, there are Christmas decorations visible in the background of the video scene.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
149,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliances are present in the video scene?,A stove and fridge are visible.,"The video scene features a stove, a blender, and an oven.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
150,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
151,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
152,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any evidence of recent cooking in the video?,"Yes, a pan is on the stovetop.","Yes, there is evidence of recent cooking in the video. The person has a bowl with rolled tortillas on the counter and a blender filled with a mixture being prepared for the next step in the recipe.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
153,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is food being cooked or assembled?,"Assembled, as shawarma is being prepared.","Yes, food is being cooked or assembled.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
154,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any ingredient being chopped or sliced?,"No, not depicted in the clip.","Yes, the clip shows a person chopping or slicing ingredients on a cutting board.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
155,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there a person visible in the video clip?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
156,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip include any festive decorations?,Yes.,"Yes, the video includes a glimpse of a Christmas tree in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
157,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you see any finished dish in the clip?,No.,"Yes, the finished dish is visible in the final frame of the video.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
158,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show someone doing the dishes?,No.,"Yes, the clip shows someone pouring a liquid from a blender into a bowl and then placing an egg onto a cutting board.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
159,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any visible flame or food being cooked directly?,No.,"No, there is no visible flame or food being cooked directly in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
160,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video clip?,The setting is a kitchen.,The setting of the latest video clip is a kitchen with Christmas decorations in the background.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
161,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the activity being carried out.,Cooking or food preparation is being performed.,"The activity being carried out is preparing a dish, specifically making tortillas. The person starts by placing shredded cheese into a bowl and then grates the cheese over it to create tortilla strips. They also add more ingredients from a container into the bowl with the grated cheese.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
162,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person open the refrigerator in the video?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
163,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the refrigerator opened before the cheese is retrieved?",Yes,"Yes, the refrigerator is opened before the cheese is retrieved.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
164,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen light turned on after I enter the room?,No,"Yes, the kitchen light is turned on after I enter the room.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
165,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I start preparing shawarma before setting the ingredients on the counter?,No,"Yes, you start preparing shawarma before setting the ingredients on the counter.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
166,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the tree decorated before I begin cooking?",Yes,"Yes, the tree is decorated with lights and ornaments before I begin cooking.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
167,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the setting of the video clip?,In a kitchen.,"The setting of the video clip is a kitchen with Christmas decorations in the background, indicating that it might be during the holiday season.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
168,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are present in this scene?,"Glass cup, glass bowls, steel bowls, whipping cream, flour, eggs, whisker.","The scene contains a kitchen with Christmas decorations, a refrigerator, and various ingredients on the counter.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
169,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the main activity taking place?,Baking preparation.,The main activity is preparing a dish by cooking tortillas and adding ingredients to them.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
170,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any kitchen appliances visible?,"Yes, a stove and a sink.","Yes, there are kitchen appliances visible in the background.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
171,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you identify the ingredients used?,"Heavy whipping cream, flour, and eggs.","Yes, the ingredients used include tortillas, cheese, and a yellow mixture that appears to be egg wash or batter.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
172,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is being prepared in the kitchen?,A baking recipe.,The kitchen is preparing tortillas filled with a mixture of cheese and other ingredients.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
173,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action does the person perform with the eggs?,Cracking and whipping them.,The person pours the eggs into a bowl and then uses their hands to mix them together.,Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
174,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool is used for whipping the eggs?,A whisker.,A whisk is used for whipping the eggs.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
175,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Where are the ingredients placed after being prepared?,In glass and steel bowls.,The ingredients are placed on the counter in front of the oven.,Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
