video_id,question,answer,pred_answer,task
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the kitchen, is shawarma added to the pita before chopping the herbs?",No,"Yes, shawarma is added to the pita before chopping the herbs.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are the herbs chopped before the shawarma is cooked?,Yes,"Yes, the herbs are chopped before the shawarma is cooked.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pita prepared before any cooking starts?,No,"Yes, the pita is prepared and ready to be filled with the filling before any cooking starts.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pan on the stove before chopping the herbs?,Yes,"No, the pan is not on the stove before chopping the herbs.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before the pita is filled with shawarma?,Shawarma is cooked.,"Before the pita is filled with shawarma, the person places the pita on a tray lined with white rice, spreads a mixture of meat and vegetables, and then adds a spoonful of the mixture to the center of the pita.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the action performed after placing the pan on the stove?,Cooking shawarma.,The action performed after placing the pan on the stove is scooping the cooked filling from the pan and placing it onto the tortillas.,What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting shown in the video clip?,A kitchen.,"The setting shown in the video clip is a kitchen with a Christmas tree in the background, indicating a festive atmosphere.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which dish is being prepared in this video?,Shawarma.,The dish being prepared in this video is tortillas filled with a mixture of vegetables and possibly meat.,Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any decorations visible in the video scene?,"Yes, a Christmas tree.","Yes, there are Christmas decorations visible in the background of the video scene.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliances are present in the video scene?,A stove and fridge are visible.,"The video scene features a stove, a blender, and a food processor.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any evidence of recent cooking in the video?,"Yes, a pan is on the stovetop.","Yes, there is evidence of recent cooking in the video. The person is seen holding a bowl of cooked tortillas, and there are several tortillas on the stove, indicating that they have been recently cooked.",Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is food being cooked or assembled?,"Assembled, as shawarma is being prepared.","Yes, food is being cooked or assembled.",Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any ingredient being chopped or sliced?,"No, not depicted in the clip.","Yes, the clip shows the person chopping or slicing green vegetables on the counter.",Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there a person visible in the video clip?,No.,"Yes, there is a person visible in the video clip.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip include any festive decorations?,Yes.,"Yes, the Christmas tree in the background suggests that the video was taken during the holiday season.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you see any finished dish in the clip?,No.,"Yes, the finished dish appears to be a tortilla wrap filled with a mixture of vegetables and possibly meat, as indicated by the text overlay.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show someone doing the dishes?,No.,"Yes, the clip shows someone washing dishes in the kitchen.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any visible flame or food being cooked directly?,No.,"No, there is no visible flame or food being cooked directly in the video.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video clip?,The setting is a kitchen.,The setting of the latest video clip is a kitchen with a Christmas tree in the background.,Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the activity being carried out.,Cooking or food preparation is being performed.,"The activity being carried out is preparing a dish that involves rolling tortillas and adding cheese to them. The person is using a grater to shred the cheese and then placing it into a bowl. The kitchen is well-equipped with various ingredients and utensils, including a red bowl, a container of eggs, and a bottle of olive oil. The Christmas tree in the background suggests that the preparation might be for a holiday meal.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person open the refrigerator in the video?,Yes.,"No, the person does not open the refrigerator in the video.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the refrigerator opened before the cheese is retrieved?",Yes,"No, the refrigerator is not opened before the cheese is retrieved.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen light turned on after I enter the room?,No,"Yes, the kitchen light is on.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I start preparing shawarma before setting the ingredients on the counter?,No,"Yes, you start preparing shawarma before setting the ingredients on the counter.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the tree decorated before I begin cooking?",Yes,"No, the tree is not decorated before I begin cooking.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the setting of the video clip?,In a kitchen.,"The setting of the video clip is a kitchen with a Christmas tree in the background, indicating a festive atmosphere.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are present in this scene?,"Glass cup, glass bowls, steel bowls, whipping cream, flour, eggs, whisker.","The scene contains a kitchen with a Christmas tree in the background, a refrigerator, a countertop with various ingredients and utensils, and a bowl of shredded cheese.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the main activity taking place?,Baking preparation.,The main activity is preparing a dish by mixing ingredients and adding cheese to it.,Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any kitchen appliances visible?,"Yes, a stove and a sink.","Yes, there are kitchen appliances visible in the video, including a refrigerator and a microwave.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you identify the ingredients used?,"Heavy whipping cream, flour, and eggs.","Yes, the ingredients used include tortillas, shredded cheese, and a yellow mixture that appears to be a batter or dough.",Scene Summary
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is being prepared in the kitchen?,A baking recipe.,"The kitchen is preparing tortillas, as indicated by the ingredients and the process of mixing them.",Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What action does the person perform with the eggs?,Cracking and whipping them.,The person pours the eggs into the mixing bowl and then mixes them with a fork.,Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What tool is used for whipping the eggs?,A whisker.,A whisk is used for whipping the eggs.,Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Where are the ingredients placed after being prepared?,In glass and steel bowls.,The ingredients are placed in a bowl on the counter.,Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,How are the ingredients combined?,Poured into bowls and whipped.,The ingredients are combined by mixing the egg mixture with the shredded cheese in a bowl.,Action Caption
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there an egg crate visible in the scene?,Yes.,"Yes, there is an egg crate visible in the scene.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Did the person crack eggs from both a slab and the fridge?,Yes.,"Yes, the person cracked eggs from both a slab and the fridge.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Were the flour and whipping cream poured into separate containers?,Yes.,"Yes, the flour and whipping cream were poured into separate containers.",Whether Something Happened(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the heavy whipping cream poured before cracking the eggs?,Yes,Yes,Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the flour added to the bowl before the eggs are cracked?,Yes,"No, the flour is not added to the bowl before the eggs are cracked.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What did I do just before whipping the eggs in the video?,Crack the eggs into steel bowls,You did nothing before whipping the eggs.,What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What takes place just before flour is poured into a bowl?,Pouring cream into a glass cup,"Before flour is poured into a bowl, the person is seen holding a bowl filled with flour, preparing to add it to the mixture.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do we see happening before the egg crate is put in the fridge?,Cracking eggs on the slab,"Before the egg crate is put in the fridge, we see a person with red nail polish holding a bowl of shredded cheese, preparing to add it to the egg crate.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the shawarma preparation in the video?,Taking the egg crate out of the fridge,"Just before the shawarma preparation, the person is seen opening a refrigerator, possibly to retrieve ingredients or to check on the contents.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the egg cracked into the bowl before the cream is poured?",No,"Yes, the egg is cracked into the bowl before the cream is poured.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the egg crate go back into the fridge after the eggs are cracked?,Yes,"No, the egg crate is not returned to the fridge after the eggs are cracked.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the flour poured into the bowl after the egg is cracked?",Yes,"No, the flour is poured into the bowl after the egg is cracked.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the preparation of shawarma occur before the cream is poured into the cup?,Yes,"No, the preparation of shawarma does not occur before the cream is poured into the cup.",Order Judging(Y/N)
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the egg crate is put back in the fridge?,The eggs are cracked.,"Just before the egg crate is put back in the fridge, the person is seen holding the egg crate, preparing to close the door, and then the camera pans to show the egg crate being placed back into the fridge.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the whipping of the egg?,The egg is cracked into the bowl.,"Just before the whipping of the egg, the person is seen opening a refrigerator, possibly to retrieve ingredients or to check on the freshness of the eggs.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, what do we see happening before the flour is poured into the bowl?",The cream is poured into a cup.,"Before the flour is poured into the bowl, we see a person with red nail polish holding a small container, possibly containing flour or another ingredient, and a smartphone.",What event order
9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens just before the cream is poured into the cup?,Shawarma is prepared.,"Just before the cream is poured into the cup, the person is seen holding a knife and a bowl, preparing to cut the cheese into smaller pieces.",What event order
