row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
114,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the meat is added to the bread in the video?,Vegetables are chopped,"Just before the meat is added to the bread, a person with red nail polish adds fresh green herbs into a bowl.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
115,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do we see happening before the bread is picked up?",Vegetables being sautéed,"Before the bread is picked up, we see a person standing in front of an open kitchen cabinet with Christmas decorations visible through it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
116,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"Before the chopping of vegetables, what event is shown in the clip?",Preparing other ingredients,"The clip shows a Christmas tree decorated with lights and ornaments, indicating the event is likely around the holiday season.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
117,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What does the cook do before adding condiments to the shawarma?,Place meat on the bread,The cook adds a red sauce to the shawarma before adding condiments.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
118,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of this scene?,A kitchen.,"The setting of this scene is a kitchen with various cooking ingredients and tools scattered around, creating an active cooking environment.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
119,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What culinary activity is taking place?,Preparing shawarma.,"The culinary activity taking place is the preparation of a dish involving tortillas, meat filling, and a sauce.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
120,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which type of cuisine is being worked on?,"Middle Eastern, specifically shawarma.","The cuisine being worked on is likely Mexican, as indicated by the ingredients and cooking process.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
121,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are any other tasks being carried out besides cooking?,"No, just cooking.","Yes, the person is also preparing tortillas and adding toppings to them.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
122,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen residential or commercial?,It appears residential.,"The kitchen is residential, as indicated by the Christmas tree decoration and the festive atmosphere.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
123,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any equipment being used in the action?,"Yes, a knife for chopping.","Yes, a red lid is being used to cover the tortillas.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
124,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person cooking alone or with others?,The clip only shows one person cooking.,"The person is cooking alone, as there are no other people visible in the image.",Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
125,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person in this scene?,No.,"Yes, there is another person visible in the scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
126,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Has the meal been completed in this frame?,No.,"Yes, the meal has been completed in this frame. The person is holding a tortilla filled with meat and vegetables, ready to be served.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
127,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video cleaning?,No.,"No, the person is not cleaning; they are actively preparing food.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
128,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does this clip show the finished shawarma dish?,No.,"Yes, the clip shows the finished shawarma dish with a bowl of shredded cheese and a plate of rolled-up tortillas.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
129,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any children present in this video?,No.,"No, there are no children present in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
130,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma prepared after I washed the vegetables?",No,"Yes, the shawarma is prepared after I washed the vegetables.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
131,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, do I chop the parsley before assembling the shawarma?",Yes,"Yes, you chop the parsley before assembling the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
132,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does cutting tomatoes occur before the marinating of meat?,Yes,"Yes, the person is seen cutting tomatoes before placing them into the pot.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
133,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the garlic crushed before the tzatziki sauce is mixed?",Yes,"Yes, the garlic is crushed before the tzatziki sauce is mixed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
134,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the lettuce shredded after the hummus is spread on the bread?,Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
135,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before I season the shawarma meat?,Chopping onions,"Before seasoning the shawarma meat, a person holds up a tortilla and places it into a pan filled with a mixture of ground meat and spices.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
136,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do just before wrapping the shawarma?,Adding sauces,I place the tortilla on a plate and roll it up.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
137,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs before I put the shawarma on the grill?,Skewing meat,"Before placing the shawarma on the grill, the person is seen holding a tortilla and preparing to wrap it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
138,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, what action precedes slicing the cooked shawarma?",Removing from heat,The action that precedes slicing the cooked shawarma is placing a tortilla on top of it.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
139,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is completed before garnishing the dish with parsley?,Placing the shawarma on the plate.,The task completed before garnishing the dish with parsley is folding a tortilla into a burrito.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
140,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the kitchen, is shawarma added to the pita before chopping the herbs?",No,Yes,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
141,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are the herbs chopped before the shawarma is cooked?,Yes,"Yes, the herbs are chopped before being added to the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
142,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pita prepared before any cooking starts?,No,"Yes, the pita is prepared and ready to be filled with filling before any cooking starts.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
143,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pan on the stove before chopping the herbs?,Yes,"No, the pan is not on the stove before chopping the herbs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
144,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before the pita is filled with shawarma?,Shawarma is cooked.,"Before the pita is filled with shawarma, it is rolled out and shaped into a flat tortilla.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
145,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the action performed after placing the pan on the stove?,Cooking shawarma.,The action performed after placing the pan on the stove is stirring a mixture of cooked meat and vegetables in the pan.,What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
146,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting shown in the video clip?,A kitchen.,"The setting shown in the video clip is a kitchen with various ingredients and cooking utensils scattered around, indicating an ongoing food preparation process.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
147,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which dish is being prepared in this video?,Shawarma.,The dish being prepared in this video is tortillas.,Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
148,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any decorations visible in the video scene?,"Yes, a Christmas tree.","Yes, there are Christmas decorations visible in the background of the video scene.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
149,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliances are present in the video scene?,A stove and fridge are visible.,"The video scene includes a stove, an oven, and a blender.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
150,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
151,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
152,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any evidence of recent cooking in the video?,"Yes, a pan is on the stovetop.","Yes, there is evidence of recent cooking in the video. The person has a bowl with eggs and some herbs on it, suggesting that they have recently prepared ingredients for their dish.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
153,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is food being cooked or assembled?,"Assembled, as shawarma is being prepared.","Yes, food is being cooked or assembled.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
154,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any ingredient being chopped or sliced?,"No, not depicted in the clip.","Yes, the clip shows a person chopping vegetables on a wooden cutting board.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
155,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there a person visible in the video clip?,No.,"Yes, there is a person visible in the video clip.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
156,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip include any festive decorations?,Yes.,"Yes, the clip includes a Christmas tree in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
157,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you see any finished dish in the clip?,No.,"Yes, the finished dish appears to be a tortilla wrap filled with various ingredients.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
158,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show someone doing the dishes?,No.,"Yes, the clip shows someone washing dishes in a kitchen.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
159,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any visible flame or food being cooked directly?,No.,"No, there is no visible flame or food being cooked directly in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
160,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video clip?,The setting is a kitchen.,"The setting of the latest video clip is a kitchen with a Christmas tree in the background, indicating that it might be during the holiday season.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
161,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the activity being carried out.,Cooking or food preparation is being performed.,"The activity being carried out is the preparation of a dish, likely for a holiday celebration given the Christmas tree in the background. The person is using a food processor to blend ingredients and then scooping shredded cheese from a container into a bowl. They are also chopping vegetables on a cutting board.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
162,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person open the refrigerator in the video?,Yes.,"Yes, the person opens the refrigerator in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
163,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the refrigerator opened before the cheese is retrieved?",Yes,"Yes, the refrigerator is opened before the cheese is retrieved.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
164,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen light turned on after I enter the room?,No,"Yes, the kitchen light is turned on after I enter the room.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
165,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I start preparing shawarma before setting the ingredients on the counter?,No,"Yes, you start preparing shawarma before setting the ingredients on the counter.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
166,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the tree decorated before I begin cooking?",Yes,"Yes, the tree is decorated with lights and ornaments before I begin cooking.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
167,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the setting of the video clip?,In a kitchen.,"The setting of the video clip is a kitchen with Christmas decorations in the background, and it appears to be during the holiday season.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
168,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What objects are present in this scene?,"Glass cup, glass bowls, steel bowls, whipping cream, flour, eggs, whisker.","The scene contains a kitchen with Christmas decorations in the background, various food items on the counter, and a person preparing food.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
169,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the main activity taking place?,Baking preparation.,The main activity is preparing a dish by cooking tortillas and adding ingredients to them.,Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
170,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any kitchen appliances visible?,"Yes, a stove and a sink.","Yes, there are kitchen appliances visible in the background.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
