row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
150,000007,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
151,000007,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
152,000007,Is there any evidence of recent cooking in the video?,"Yes, a pan is on the stovetop.","Yes, there is evidence of recent cooking in the video.",Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
153,000007,Is food being cooked or assembled?,"Assembled, as shawarma is being prepared.","Yes, food is being cooked or assembled.",Action Caption,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
154,000007,Does the clip show any ingredient being chopped or sliced?,"No, not depicted in the clip.","Yes, the clip shows a person chopping an egg on a cutting board.",Action Caption,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
155,000007,Is there a person visible in the video clip?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
156,000007,Does the clip include any festive decorations?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
157,000007,Can you see any finished dish in the clip?,No.,"Yes, the finished dish is a bowl of chili with beans and rice.",Whether Something Happened(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
158,000007,Does the clip show someone doing the dishes?,No.,Yes,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
159,000007,Is there any visible flame or food being cooked directly?,No.,"No, there is no visible flame or food being cooked directly in the video.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
160,000008,What is the setting of the latest video clip?,The setting is a kitchen.,The setting of the latest video clip is a kitchen with various ingredients and utensils scattered on the counter.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
161,000008,Describe the activity being carried out.,Cooking or food preparation is being performed.,"The activity involves preparing ingredients, including grating cheese and mixing dough.",Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
162,000008,Does the person open the refrigerator in the video?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
163,000008,"In the video, is the refrigerator opened before the cheese is retrieved?",Yes,"No, the refrigerator is closed before the cheese is retrieved.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
164,000008,Is the kitchen light turned on after I enter the room?,No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
165,000008,Do I start preparing shawarma before setting the ingredients on the counter?,No,"Yes, you start preparing shawarma before setting the ingredients on the counter.",Order Judging(Y/N),no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
166,000008,"In the video, is the tree decorated before I begin cooking?",Yes,"Yes, the tree is decorated with lights and ornaments before I begin cooking.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
167,000009,What's the setting of the video clip?,In a kitchen.,The setting of the video clip is a kitchen with Christmas decorations in the background.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
168,000009,What objects are present in this scene?,"Glass cup, glass bowls, steel bowls, whipping cream, flour, eggs, whisker.","The scene contains a kitchen counter, Christmas tree decorations, and various ingredients.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
169,000009,What is the main activity taking place?,Baking preparation.,The main activity is preparing a dish by mixing ingredients and adding cheese.,Scene Summary,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
170,000009,Are there any kitchen appliances visible?,"Yes, a stove and a sink.","Yes, a Christmas tree decorated with lights and ornaments is visible in the background.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
171,000009,Can you identify the ingredients used?,"Heavy whipping cream, flour, and eggs.","Yes, the ingredients used include eggs and cheese.",Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
172,000009,What is being prepared in the kitchen?,A baking recipe.,A mixture of eggs and cheese is being prepared in the kitchen.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
173,000009,What action does the person perform with the eggs?,Cracking and whipping them.,The person pours the eggs into a bowl and mixes them with a whisk.,Action Caption,yes,4,"{
  ""correct"": ""yes"",
  ""score"": 4
}"
174,000009,What tool is used for whipping the eggs?,A whisker.,A whisk is used for whipping the eggs.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
175,000009,Where are the ingredients placed after being prepared?,In glass and steel bowls.,The ingredients are placed in a black container on the counter.,Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
176,000009,How are the ingredients combined?,Poured into bowls and whipped.,The ingredients are combined by pouring the yellow mixture into a bowl and mixing it thoroughly.,Action Caption,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
177,000009,Is there an egg crate visible in the scene?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
178,000009,Did the person crack eggs from both a slab and the fridge?,Yes.,"Yes, the person cracked eggs from both a slab and the fridge.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
179,000009,Were the flour and whipping cream poured into separate containers?,Yes.,"Yes, the flour and whipping cream were poured into separate containers.",Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
180,000009,Is the heavy whipping cream poured before cracking the eggs?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
181,000009,Is the flour added to the bowl before the eggs are cracked?,Yes,Yes.,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
182,000009,What did I do just before whipping the eggs in the video?,Crack the eggs into steel bowls,"Before whipping the eggs, you added a yellow ingredient to the bowl and mixed it with your hands.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
183,000009,What takes place just before flour is poured into a bowl?,Pouring cream into a glass cup,"Before flour is poured into a bowl, the person uses their hands to mix the yellow mixture with the egg.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
184,000009,What do we see happening before the egg crate is put in the fridge?,Cracking eggs on the slab,"Before the egg crate is put in the fridge, we see a Christmas tree decorated with lights and ornaments.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
185,000009,What occurs just before the shawarma preparation in the video?,Taking the egg crate out of the fridge,"Just before the shawarma preparation, a person is seen opening a refrigerator and retrieving an egg.",What event order,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
186,000009,"In the video, is the egg cracked into the bowl before the cream is poured?",No,Yes.,Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
187,000009,Does the egg crate go back into the fridge after the eggs are cracked?,Yes,"Yes, the egg crate is left in the refrigerator after the eggs are cracked.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
188,000009,"In the video, is the flour poured into the bowl after the egg is cracked?",Yes,Yes,Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
189,000009,Does the preparation of shawarma occur before the cream is poured into the cup?,Yes,"Yes, the preparation of shawarma occurs before the cream is poured into the cup.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
190,000009,What happens just before the egg crate is put back in the fridge?,The eggs are cracked.,"Just before the egg crate is put back in the fridge, a person adds more grated cheese to it.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
191,000009,What occurs just before the whipping of the egg?,The egg is cracked into the bowl.,"Just before the whipping of the egg, a person is seen opening a container and pouring its contents into a bowl.",What event order,no,2,"{""correct"": ""no"", ""score"": 2}"
192,000009,"In the video, what do we see happening before the flour is poured into the bowl?",The cream is poured into a cup.,"Before the flour is poured into the bowl, we see a Christmas tree decorated with lights and ornaments in the background.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
193,000009,What happens just before the cream is poured into the cup?,Shawarma is prepared.,"Just before the cream is poured into the cup, a small container of white powder is placed on top of the egg mixture.",What event order,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
194,000010,What is the setting of the video clip?,In a kitchen.,The setting of the video clip is a kitchen with Christmas decorations in the background.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
195,000010,What ingredients are combined in the mixture?,"Egg, cheese, baking soda, cream, sugar, vegetables.","The ingredients include a yellowish mixture, possibly cheese or butter, and chopped vegetables.",Scene Summary,no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
196,000010,What utensil is used to stir the mixture?,A spatula.,A blue spatula is used to stir the mixture.,Scene Summary,yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
197,000010,Where is the dough placed after removal from the fridge?,On a board on a slab in the kitchen.,The dough is placed on a kitchen counter.,Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
198,000010,What does the person do with the dough and mixture?,Stir the mixture; place dough on board.,"The person mixes the dough and mixture in a bowl, preparing it for further cooking.",Scene Summary,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
199,000010,What preparation is shown in the video clip?,Making some food involving a mixed batter.,"The preparation shown in the video clip is making a dough, which includes mixing ingredients and kneading.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
200,000010,What sequence of actions is depicted in the clip?,"Stirring mixture, retrieving, placing dough.","The sequence of actions depicted in the clip includes opening a door, placing a bowl on the counter, pouring contents into a bowl, and then preparing to cook.",Action Caption,no,0,"{
  ""correct"": ""no"",
  ""score"": 0
}"
201,000010,Does the person whip cream into the mixture?,Yes.,Yes.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
202,000010,Does the person transfer the mixture to another container?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
203,000010,Is the dough placed in an oven?,No.,No.,Whether Something Happened(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
204,000010,Does the person knead the dough in the clip?,No.,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
205,000010,Is there a moment when sugar is added to the mixture?,No (sugar was already added before).,Yes.,Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
206,000010,Was the cream poured into a cup before the eggs were cracked?,Yes,"No, the cream was poured into a bowl before the eggs were cracked.",Order Judging(Y/N),no,1,"{
  ""correct"": ""no"",
  ""score"": 1
}"
207,000010,Was the mixture stirred before the dough was brought out?,Yes,"Yes, the mixture was stirred before the dough was brought out.",Order Judging(Y/N),yes,5,"{
  ""correct"": ""yes"",
  ""score"": 5
}"
208,000010,Did the whipping of eggs happen after the flour was poured?,Yes,"Yes, the whipped eggs happened after the flour was poured.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
209,000010,Is sugar added to the mixture after the egg is whipped?,Yes,"No, the mixture is not sugar after the egg is whipped.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
210,000010,What happened before the dough was placed on the board?,Stirring the mixture,"Before the dough was placed on the board, it was mixed with other ingredients and then pressed down to form a ball.",What event order,no,2,"{
  ""correct"": ""no"",
  ""score"": 2
}"
211,000010,What occurs just before the eggs are whipped?,Cracking eggs into bowls,"Just before the eggs are whipped, a person is seen holding an egg white and whisking it in a bowl.",What event order,no,1,"{
""correct"": ""no"",
""score"": 1
}"
