row_index,video_id,question,answer,pred_answer,task,correct,score,raw_judgment
112,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the chopping of vegetables shown before the frying of meat?",Yes,"Yes, the chopping of vegetables is shown before the frying of meat in the video.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
113,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the video show adding condiments after the meat is placed on the bread?,Yes,"No, the video does not show adding condiments after the meat is placed on the bread.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
114,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs just before the meat is added to the bread in the video?,Vegetables are chopped,"Just before the meat is added to the bread, a person's hands are seen holding green leaves and placing them into a bowl.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
115,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video sequence, what do we see happening before the bread is picked up?",Vegetables being sautéed,"Before the bread is picked up, we see a person with red nail polish holding a bunch of fresh green herbs.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
116,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"Before the chopping of vegetables, what event is shown in the clip?",Preparing other ingredients,"The clip shows a festive Christmas tree in the background, indicating that the event is likely related to holiday celebrations.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
117,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What does the cook do before adding condiments to the shawarma?,Place meat on the bread,The cook adds a red sauce to the shawarma before adding condiments.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
118,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of this scene?,A kitchen.,The setting of this scene is a kitchen.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
119,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What culinary activity is taking place?,Preparing shawarma.,The culinary activity taking place is making tortillas filled with a meat mixture.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
120,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which type of cuisine is being worked on?,"Middle Eastern, specifically shawarma.","The cuisine being worked on is likely Mexican, as indicated by the ingredients and cooking methods shown in the video.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
121,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are any other tasks being carried out besides cooking?,"No, just cooking.","Yes, the person is also seen holding a bowl of rice and stirring it with a spoon.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
122,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen residential or commercial?,It appears residential.,"The kitchen appears to be residential, as indicated by the presence of a Christmas tree and decorations.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
123,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any equipment being used in the action?,"Yes, a knife for chopping.","Yes, a spatula is being used to stir the mixture in the pan.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
124,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person cooking alone or with others?,The clip only shows one person cooking.,The person is cooking alone.,Action Caption,yes,5,"{""correct"": ""yes"", ""score"": 5}"
125,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there more than one person in this scene?,No.,"Yes, there is more than one person in this scene.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
126,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Has the meal been completed in this frame?,No.,"Yes, the meal has been completed in this frame.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
127,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the person in the video cleaning?,No.,"No, the person is not cleaning; they are actively preparing food.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
128,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does this clip show the finished shawarma dish?,No.,"Yes, the clip shows the finished shawarma dish with a bowl of sauce and additional ingredients on the counter.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
129,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any children present in this video?,No.,"No, there are no children present in this video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
130,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the shawarma prepared after I washed the vegetables?",No,"No, the shawarma is not prepared after I washed the vegetables.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
131,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, do I chop the parsley before assembling the shawarma?",Yes,"Yes, the parsley is chopped before assembling the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
132,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does cutting tomatoes occur before the marinating of meat?,Yes,"No, the marinating of meat occurs after cutting tomatoes.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
133,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the clip, is the garlic crushed before the tzatziki sauce is mixed?",Yes,"Yes, the garlic is crushed before the tzatziki sauce is mixed.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
134,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the lettuce shredded after the hummus is spread on the bread?,Yes,"No, the lettuce is not shredded after the hummus is spread on the bread.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
135,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before I season the shawarma meat?,Chopping onions,"Before seasoning the shawarma meat, a person holds up a tortilla filled with cooked ground meat.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
136,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What do I do just before wrapping the shawarma?,Adding sauces,You should prepare the tortillas by rolling them out and cutting them into strips.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
137,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What occurs before I put the shawarma on the grill?,Skewing meat,"Before placing the shawarma on the grill, the person is seen holding a tortilla and spreading some sauce or filling onto it.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
138,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, what action precedes slicing the cooked shawarma?",Removing from heat,The action that precedes slicing the cooked shawarma is spreading a mixture of meat and vegetables onto the tortilla.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
139,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What task is completed before garnishing the dish with parsley?,Placing the shawarma on the plate.,The task of adding a dollop of parsley to the tortilla is completed before garnishing it with parsley.,What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
140,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the kitchen, is shawarma added to the pita before chopping the herbs?",No,"Yes, shawarma is added to the pita before chopping the herbs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
141,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are the herbs chopped before the shawarma is cooked?,Yes,"Yes, the herbs are chopped before being added to the shawarma.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
142,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pita prepared before any cooking starts?,No,"Yes, the pita is prepared and ready to be filled with filling before any cooking starts.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
143,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the pan on the stove before chopping the herbs?,Yes,"No, the pan is not on the stove before chopping the herbs.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
144,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What happens before the pita is filled with shawarma?,Shawarma is cooked.,"Before the pita is filled with shawarma, it is first rolled out and then filled with a mixture of meat and vegetables.",What event order,no,1,"{""correct"": ""no"", ""score"": 1}"
145,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the action performed after placing the pan on the stove?,Cooking shawarma.,"After placing the pan on the stove, the person starts to fold the tortillas.",What event order,no,0,"{""correct"": ""no"", ""score"": 0}"
146,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting shown in the video clip?,A kitchen.,"The setting shown in the video clip is a kitchen with various ingredients and cooking items on the counter, including tortillas, rice, vegetables, and other food preparation tools.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
147,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Which dish is being prepared in this video?,Shawarma.,The dish being prepared in this video is tortillas filled with a mixture of vegetables and possibly meat.,Scene Summary,no,1,"{""correct"": ""no"", ""score"": 1}"
148,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Are there any decorations visible in the video scene?,"Yes, a Christmas tree.","Yes, there are Christmas decorations visible in the background of the video scene.",Scene Summary,yes,4,"{""correct"": ""yes"", ""score"": 4}"
149,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What appliances are present in the video scene?,A stove and fridge are visible.,"The video scene features a stove, a blender, and an oven.",Scene Summary,no,2,"{""correct"": ""no"", ""score"": 2}"
150,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen depicted as clean or messy?,It appears clean.,"The kitchen is described as being messy, with various ingredients and utensils scattered around.",Scene Summary,no,0,"{""correct"": ""no"", ""score"": 0}"
151,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is any cooking appliance being used in the frames?,The stove is being used.,"Yes, a blender is being used in the frames.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
152,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any evidence of recent cooking in the video?,"Yes, a pan is on the stovetop.","Yes, there is evidence of recent cooking in the video. The person is seen holding a bowl with a spoon and stirring it, indicating that they have been preparing food recently. Additionally, the countertop has some cooked tortillas and a plate with more ingredients, suggesting that the cooking process may be ongoing or just finished.",Action Caption,no,2,"{""correct"": ""no"", ""score"": 2}"
153,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is food being cooked or assembled?,"Assembled, as shawarma is being prepared.","Yes, food is being cooked or assembled.",Action Caption,no,1,"{""correct"": ""no"", ""score"": 1}"
154,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show any ingredient being chopped or sliced?,"No, not depicted in the clip.","Yes, the clip shows a person chopping or slicing vegetables on the counter.",Action Caption,no,0,"{""correct"": ""no"", ""score"": 0}"
155,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there a person visible in the video clip?,No.,"Yes, there is a person visible in the video clip.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
156,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip include any festive decorations?,Yes.,"Yes, the clip includes a Christmas tree in the background.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
157,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Can you see any finished dish in the clip?,No.,"Yes, the finished dish appears to be a tortilla filled with meat and vegetables.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
158,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the clip show someone doing the dishes?,No.,"Yes, the clip shows someone pouring sauce from a container into a bowl and then using a spatula to scrape out the remaining sauce.",Whether Something Happened(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
159,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is there any visible flame or food being cooked directly?,No.,"No, there is no visible flame or food being cooked directly in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
160,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What is the setting of the latest video clip?,The setting is a kitchen.,"The setting of the latest video clip is a kitchen with a Christmas tree in the background, featuring various holiday decorations and items on the counter.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
161,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Describe the activity being carried out.,Cooking or food preparation is being performed.,"The video shows a person preparing food in a kitchen, specifically slicing and peeling ingredients. The scene includes various kitchen items such as a cutting board with shredded cheese, a red container filled with tortillas, and bottles of spices or condiments on the counter. The person is using a knife to cut the cheese into smaller pieces, while the camera zooms out to show the entire kitchen area, including the Christmas tree decoration and other holiday decorations.",Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
162,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Does the person open the refrigerator in the video?,Yes.,"Yes, the person opens a refrigerator in the video.",Whether Something Happened(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
163,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the refrigerator opened before the cheese is retrieved?",Yes,"Yes, the refrigerator is opened before the cheese is retrieved.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
164,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Is the kitchen light turned on after I enter the room?,No,"Yes, the kitchen light is on in the room after I enter.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
165,9198b9a4-8d8f-4ba6-9924-4c86982d890a,Do I start preparing shawarma before setting the ingredients on the counter?,No,"Yes, you start preparing shawarma before setting the ingredients on the counter.",Order Judging(Y/N),no,0,"{""correct"": ""no"", ""score"": 0}"
166,9198b9a4-8d8f-4ba6-9924-4c86982d890a,"In the video, is the tree decorated before I begin cooking?",Yes,"Yes, the tree is decorated with Christmas lights and ornaments before I begin cooking.",Order Judging(Y/N),yes,5,"{""correct"": ""yes"", ""score"": 5}"
167,9198b9a4-8d8f-4ba6-9924-4c86982d890a,What's the setting of the video clip?,In a kitchen.,The setting of the video clip is a kitchen with a Christmas tree decorated with lights and ornaments in the background.,Scene Summary,yes,5,"{""correct"": ""yes"", ""score"": 5}"
